Unnamed: 0,file,cel,cla,flu,gac,gel,org,pia,sax,tru,vio,voi
23065,data/openmic/audio/083/083563_0.ogg,0,0,0,0,0,0,1,0,0,0,0
80,data/openmic/audio/000/000386_65280.ogg,0,0,0,0,0,0,0,0,1,0,0
13390,data/openmic/audio/050/050450_226560.ogg,0,0,0,0,0,0,0,0,0,0,1
536,data/openmic/audio/001/001930_207360.ogg,0,0,0,0,1,0,0,0,0,0,0
7787,data/openmic/audio/030/030601_134400.ogg,0,0,0,0,0,0,0,0,1,0,0
15839,data/openmic/audio/058/058702_491520.ogg,0,0,0,0,0,1,0,0,0,0,0
9916,data/openmic/audio/038/038777_180480.ogg,0,0,0,0,0,0,0,0,0,1,0
31049,data/openmic/audio/116/116448_122880.ogg,0,0,0,0,0,0,0,0,0,1,0
2123,data/openmic/audio/010/010028_26880.ogg,0,0,0,0,0,0,1,0,0,0,0
10693,data/openmic/audio/041/041159_23040.ogg,0,0,1,0,0,0,0,0,0,0,0
8153,data/openmic/audio/032/032005_422400.ogg,1,0,0,0,0,0,0,0,0,0,0
24713,data/openmic/audio/089/089952_57600.ogg,0,0,1,0,0,0,0,0,0,0,0
3561,data/openmic/audio/014/014045_215040.ogg,0,0,0,0,0,0,0,0,0,0,1
5344,data/openmic/audio/020/020902_34560.ogg,0,0,0,1,0,0,0,0,0,0,0
16001,data/openmic/audio/058/058775_264960.ogg,0,0,0,0,0,1,0,0,0,0,0
19105,data/openmic/audio/066/066963_184320.ogg,0,0,0,0,0,0,1,0,0,0,0
34516,data/openmic/audio/128/128723_30720.ogg,0,0,0,0,0,1,0,0,0,0,0
41531,data/openmic/audio/155/155311_453120.ogg,0,0,0,0,0,0,0,1,0,0,0
25481,data/openmic/audio/093/093675_115200.ogg,0,0,0,0,0,0,0,0,0,0,1
2781,data/openmic/audio/011/011737_49920.ogg,1,0,0,0,0,0,0,0,0,0,0
16646,data/openmic/audio/059/059586_99840.ogg,0,0,0,0,0,0,1,0,0,0,0
32157,data/openmic/audio/120/120331_126720.ogg,0,0,0,0,0,1,0,0,0,0,0
39374,data/openmic/audio/146/146565_111360.ogg,0,0,1,0,0,0,0,0,0,0,0
21787,data/openmic/audio/077/077424_61440.ogg,1,0,0,0,0,0,0,0,0,0,0
35409,data/openmic/audio/131/131758_3840.ogg,0,0,0,0,0,0,1,0,0,0,0
19881,data/openmic/audio/069/069719_165120.ogg,0,0,0,0,0,0,0,0,0,0,1
39787,data/openmic/audio/148/148136_126720.ogg,0,0,0,0,0,0,0,0,0,0,1
18990,data/openmic/audio/066/066649_234240.ogg,0,0,0,0,0,0,0,0,0,0,1
20816,data/openmic/audio/073/073197_314880.ogg,0,0,0,0,0,0,0,0,1,0,0
15499,data/openmic/audio/057/057616_238080.ogg,1,0,0,0,0,0,0,0,0,0,0
8761,data/openmic/audio/034/034177_57600.ogg,0,0,0,0,0,0,0,1,0,0,0
12232,data/openmic/audio/046/046795_149760.ogg,0,0,0,1,0,0,0,0,0,0,0
25942,data/openmic/audio/095/095821_61440.ogg,0,0,0,0,0,0,0,1,0,0,0
29804,data/openmic/audio/112/112287_399360.ogg,0,0,0,0,0,0,0,0,1,0,0
17063,data/openmic/audio/060/060563_3840.ogg,0,0,0,0,0,0,0,1,0,0,0
8178,data/openmic/audio/032/032052_253440.ogg,0,0,0,0,0,0,0,0,0,1,0
9831,data/openmic/audio/038/038446_49920.ogg,0,0,1,0,0,0,0,0,0,0,0
41441,data/openmic/audio/154/154959_249600.ogg,0,0,0,0,0,0,1,0,0,0,0
29195,data/openmic/audio/110/110384_84480.ogg,0,0,0,1,0,0,0,0,0,0,0
16169,data/openmic/audio/058/058873_230400.ogg,0,0,0,0,0,1,0,0,0,0,0
19587,data/openmic/audio/068/068746_284160.ogg,0,0,1,0,0,0,0,0,0,0,0
23961,data/openmic/audio/086/086355_168960.ogg,0,1,0,0,0,0,0,0,0,0,0
16066,data/openmic/audio/058/058818_46080.ogg,0,0,0,0,0,1,0,0,0,0,0
29867,data/openmic/audio/112/112365_291840.ogg,0,0,0,0,0,0,0,0,0,1,0
223,data/openmic/audio/000/000814_122880.ogg,0,0,0,0,0,0,0,0,0,1,0
32325,data/openmic/audio/120/120732_153600.ogg,0,0,0,0,0,0,0,0,1,0,0
16065,data/openmic/audio/058/058817_30720.ogg,0,0,0,0,0,1,0,0,0,0,0
117,data/openmic/audio/000/000461_218880.ogg,0,0,0,0,0,0,0,0,0,1,0
25219,data/openmic/audio/092/092281_80640.ogg,0,0,0,0,0,0,0,0,0,1,0
14698,data/openmic/audio/054/054352_1386240.ogg,0,0,0,0,0,0,0,1,0,0,0
22419,data/openmic/audio/081/081182_80640.ogg,0,0,1,0,0,0,0,0,0,0,0
15984,data/openmic/audio/058/058765_26880.ogg,0,0,0,0,0,1,0,0,0,0,0
38542,data/openmic/audio/143/143674_264960.ogg,0,0,0,0,0,0,0,1,0,0,0
35069,data/openmic/audio/130/130488_222720.ogg,0,0,0,0,0,0,0,0,1,0,0
21155,data/openmic/audio/074/074351_253440.ogg,0,0,0,0,0,0,0,0,0,0,1
33963,data/openmic/audio/126/126704_134400.ogg,1,0,0,0,0,0,0,0,0,0,0
12832,data/openmic/audio/048/048390_111360.ogg,0,0,0,0,0,0,1,0,0,0,0
29209,data/openmic/audio/110/110438_188160.ogg,0,0,0,1,0,0,0,0,0,0,0
29507,data/openmic/audio/111/111414_69120.ogg,0,0,0,0,0,0,0,0,0,0,1
13010,data/openmic/audio/048/048970_26880.ogg,0,0,0,0,0,0,0,1,0,0,0
34412,data/openmic/audio/128/128451_53760.ogg,0,0,0,0,0,0,0,0,0,1,0
38743,data/openmic/audio/144/144644_168960.ogg,0,0,0,0,0,1,0,0,0,0,0
36592,data/openmic/audio/136/136076_134400.ogg,1,0,0,0,0,0,0,0,0,0,0
10095,data/openmic/audio/039/039223_107520.ogg,0,0,0,0,0,1,0,0,0,0,0
19440,data/openmic/audio/068/068219_161280.ogg,0,0,0,0,0,0,0,0,1,0,0
15279,data/openmic/audio/056/056643_122880.ogg,0,0,0,0,0,0,0,0,1,0,0
34697,data/openmic/audio/129/129148_61440.ogg,0,0,0,0,0,0,0,1,0,0,0
32258,data/openmic/audio/120/120622_303360.ogg,0,0,0,0,0,0,0,0,1,0,0
27316,data/openmic/audio/104/104113_138240.ogg,0,0,0,0,0,0,0,0,0,1,0
2218,data/openmic/audio/010/010358_65280.ogg,0,1,0,0,0,0,0,0,0,0,0
9033,data/openmic/audio/035/035217_38400.ogg,0,0,0,0,0,0,0,1,0,0,0
28621,data/openmic/audio/108/108186_26880.ogg,0,0,0,0,0,0,1,0,0,0,0
13704,data/openmic/audio/051/051388_176640.ogg,0,0,0,0,0,0,0,0,0,0,1
23800,data/openmic/audio/085/085890_49920.ogg,0,1,0,0,0,0,0,0,0,0,0
37422,data/openmic/audio/139/139361_42240.ogg,0,1,0,0,0,0,0,0,0,0,0
8155,data/openmic/audio/032/032008_460800.ogg,0,0,0,0,0,0,0,0,1,0,0
37988,data/openmic/audio/141/141462_0.ogg,0,0,0,0,1,0,0,0,0,0,0
40557,data/openmic/audio/151/151197_153600.ogg,0,0,0,0,0,0,0,1,0,0,0
16645,data/openmic/audio/059/059585_19200.ogg,0,0,0,0,0,0,1,0,0,0,0
4530,data/openmic/audio/017/017675_7680.ogg,0,0,0,0,0,0,1,0,0,0,0
40639,data/openmic/audio/151/151503_19200.ogg,0,0,0,0,1,0,0,0,0,0,0
32401,data/openmic/audio/120/120873_38400.ogg,0,0,0,0,0,0,0,0,0,1,0
27456,data/openmic/audio/104/104827_145920.ogg,0,0,0,0,0,0,0,1,0,0,0
13479,data/openmic/audio/050/050818_11520.ogg,0,0,0,0,1,0,0,0,0,0,0
13992,data/openmic/audio/052/052303_19200.ogg,0,0,0,0,0,0,0,1,0,0,0
37977,data/openmic/audio/141/141399_153600.ogg,0,0,1,0,0,0,0,0,0,0,0
10401,data/openmic/audio/040/040223_107520.ogg,0,0,0,1,0,0,0,0,0,0,0
5723,data/openmic/audio/022/022326_180480.ogg,0,0,0,0,0,0,0,0,0,0,1
20241,data/openmic/audio/070/070941_30720.ogg,0,0,0,0,0,0,1,0,0,0,0
8757,data/openmic/audio/034/034173_88320.ogg,0,0,0,0,0,0,0,1,0,0,0
40517,data/openmic/audio/151/151096_96000.ogg,0,0,0,0,0,0,0,0,0,1,0
37500,data/openmic/audio/139/139636_368640.ogg,0,0,0,0,0,1,0,0,0,0,0
33188,data/openmic/audio/123/123931_0.ogg,0,0,0,0,0,0,1,0,0,0,0
8022,data/openmic/audio/031/031476_111360.ogg,0,0,0,0,0,0,0,1,0,0,0
33924,data/openmic/audio/126/126575_19200.ogg,0,0,0,0,0,0,0,1,0,0,0
5463,data/openmic/audio/021/021461_69120.ogg,1,0,0,0,0,0,0,0,0,0,0
31863,data/openmic/audio/119/119410_76800.ogg,0,0,0,0,0,0,0,0,0,0,1
4593,data/openmic/audio/017/017821_176640.ogg,0,0,0,0,0,0,0,1,0,0,0
5573,data/openmic/audio/021/021798_142080.ogg,0,0,0,0,0,0,0,0,0,1,0
6962,data/openmic/audio/027/027550_264960.ogg,0,0,0,0,0,0,1,0,0,0,0
19703,data/openmic/audio/069/069028_3840.ogg,0,0,0,0,0,0,0,1,0,0,0
12483,data/openmic/audio/047/047544_288000.ogg,0,0,0,0,0,0,0,1,0,0,0
22933,data/openmic/audio/083/083067_372480.ogg,0,0,0,0,0,0,1,0,0,0,0
2786,data/openmic/audio/011/011748_30720.ogg,0,0,0,0,1,0,0,0,0,0,0
14495,data/openmic/audio/053/053874_334080.ogg,0,1,0,0,0,0,0,0,0,0,0
20523,data/openmic/audio/071/071881_222720.ogg,1,0,0,0,0,0,0,0,0,0,0
18842,data/openmic/audio/066/066025_96000.ogg,0,0,0,0,0,0,1,0,0,0,0
24701,data/openmic/audio/089/089946_57600.ogg,0,0,0,0,0,0,0,0,1,0,0
2164,data/openmic/audio/010/010088_3840.ogg,0,1,0,0,0,0,0,0,0,0,0
14366,data/openmic/audio/053/053431_337920.ogg,0,0,0,0,0,1,0,0,0,0,0
23673,data/openmic/audio/085/085522_503040.ogg,0,0,0,0,0,0,0,0,0,1,0
36361,data/openmic/audio/134/134995_1328640.ogg,0,0,0,0,0,0,0,0,0,0,1
20082,data/openmic/audio/070/070469_69120.ogg,0,0,0,0,0,0,0,0,0,1,0
14833,data/openmic/audio/054/054786_145920.ogg,0,0,0,0,0,0,0,1,0,0,0
40231,data/openmic/audio/149/149793_3840.ogg,0,0,0,0,0,0,0,0,1,0,0
16121,data/openmic/audio/058/058850_76800.ogg,0,0,0,0,0,1,0,0,0,0,0
2132,data/openmic/audio/010/010032_72960.ogg,0,0,0,0,0,0,0,0,0,1,0
10756,data/openmic/audio/041/041366_92160.ogg,0,0,0,0,0,0,0,0,0,0,1
36226,data/openmic/audio/134/134737_261120.ogg,0,0,0,0,1,0,0,0,0,0,0
5967,data/openmic/audio/023/023159_11520.ogg,1,0,0,0,0,0,0,0,0,0,0
12295,data/openmic/audio/047/047056_38400.ogg,0,0,0,0,0,0,0,0,1,0,0
4915,data/openmic/audio/019/019206_65280.ogg,0,0,0,0,0,0,0,0,0,0,1
23629,data/openmic/audio/085/085417_103680.ogg,0,0,0,0,0,0,0,0,0,1,0
5743,data/openmic/audio/022/022386_126720.ogg,0,0,0,0,0,0,0,0,1,0,0
36352,data/openmic/audio/134/134984_234240.ogg,0,0,0,0,0,0,0,0,0,1,0
13895,data/openmic/audio/052/052097_437760.ogg,0,0,0,0,1,0,0,0,0,0,0
29084,data/openmic/audio/110/110100_92160.ogg,0,0,1,0,0,0,0,0,0,0,0
9872,data/openmic/audio/038/038589_72960.ogg,0,0,0,0,0,0,0,1,0,0,0
23895,data/openmic/audio/086/086129_42240.ogg,0,1,0,0,0,0,0,0,0,0,0
2116,data/openmic/audio/009/009985_142080.ogg,0,0,0,0,0,0,0,0,0,0,1
8297,data/openmic/audio/032/032442_249600.ogg,0,0,0,0,0,0,0,0,0,1,0
30739,data/openmic/audio/115/115620_72960.ogg,0,0,1,0,0,0,0,0,0,0,0
34652,data/openmic/audio/129/129044_111360.ogg,0,0,0,0,0,0,0,1,0,0,0
20252,data/openmic/audio/071/071011_88320.ogg,1,0,0,0,0,0,0,0,0,0,0
24910,data/openmic/audio/090/090911_322560.ogg,0,0,0,0,0,0,0,0,1,0,0
12247,data/openmic/audio/046/046881_3840.ogg,1,0,0,0,0,0,0,0,0,0,0
38661,data/openmic/audio/144/144434_76800.ogg,0,0,0,0,0,0,1,0,0,0,0
36223,data/openmic/audio/134/134730_134400.ogg,0,0,0,0,0,0,0,1,0,0,0
20234,data/openmic/audio/070/070934_142080.ogg,0,0,0,0,0,0,1,0,0,0,0
136,data/openmic/audio/000/000525_119040.ogg,0,0,0,0,0,0,0,0,1,0,0
27876,data/openmic/audio/106/106351_30720.ogg,0,0,1,0,0,0,0,0,0,0,0
26327,data/openmic/audio/097/097640_103680.ogg,1,0,0,0,0,0,0,0,0,0,0
5385,data/openmic/audio/021/021071_230400.ogg,0,0,0,0,1,0,0,0,0,0,0
38122,data/openmic/audio/142/142298_23040.ogg,0,0,0,0,1,0,0,0,0,0,0
7679,data/openmic/audio/030/030116_15360.ogg,0,0,0,0,0,0,1,0,0,0,0
27812,data/openmic/audio/106/106134_7680.ogg,0,0,1,0,0,0,0,0,0,0,0
24983,data/openmic/audio/091/091182_92160.ogg,0,1,0,0,0,0,0,0,0,0,0
15225,data/openmic/audio/056/056562_1040640.ogg,1,0,0,0,0,0,0,0,0,0,0
25055,data/openmic/audio/091/091450_195840.ogg,0,0,0,0,0,0,0,1,0,0,0
27085,data/openmic/audio/101/101794_46080.ogg,0,0,1,0,0,0,0,0,0,0,0
28059,data/openmic/audio/106/106709_15360.ogg,0,0,0,0,0,0,0,0,1,0,0
26602,data/openmic/audio/098/098480_184320.ogg,0,0,1,0,0,0,0,0,0,0,0
16340,data/openmic/audio/058/058989_249600.ogg,0,0,0,0,0,0,0,0,1,0,0
6994,data/openmic/audio/027/027695_207360.ogg,0,0,0,0,0,0,0,1,0,0,0
8186,data/openmic/audio/032/032103_1854720.ogg,0,0,1,0,0,0,0,0,0,0,0
20988,data/openmic/audio/073/073657_11520.ogg,0,0,0,0,1,0,0,0,0,0,0
754,data/openmic/audio/003/003827_26880.ogg,0,0,0,0,0,0,0,0,0,0,1
20214,data/openmic/audio/070/070882_145920.ogg,0,0,0,0,1,0,0,0,0,0,0
7825,data/openmic/audio/030/030675_2088960.ogg,0,0,0,0,0,0,0,0,1,0,0
11535,data/openmic/audio/043/043726_453120.ogg,0,0,0,0,0,0,0,0,0,1,0
32147,data/openmic/audio/120/120309_49920.ogg,0,0,0,0,0,0,1,0,0,0,0
8244,data/openmic/audio/032/032303_76800.ogg,0,0,0,0,0,0,1,0,0,0,0
14948,data/openmic/audio/055/055189_7680.ogg,0,0,0,0,0,0,1,0,0,0,0
5091,data/openmic/audio/019/019755_180480.ogg,0,0,0,0,0,0,0,1,0,0,0
30079,data/openmic/audio/112/112963_107520.ogg,0,0,1,0,0,0,0,0,0,0,0
6773,data/openmic/audio/026/026689_675840.ogg,0,1,0,0,0,0,0,0,0,0,0
12435,data/openmic/audio/047/047484_414720.ogg,0,0,0,0,0,0,0,0,1,0,0
40565,data/openmic/audio/151/151200_119040.ogg,0,1,0,0,0,0,0,0,0,0,0
22940,data/openmic/audio/083/083079_61440.ogg,0,0,0,0,0,0,1,0,0,0,0
33481,data/openmic/audio/124/124931_103680.ogg,0,0,0,0,1,0,0,0,0,0,0
30885,data/openmic/audio/116/116011_341760.ogg,0,0,0,0,0,0,0,0,0,1,0
29258,data/openmic/audio/110/110588_180480.ogg,0,0,1,0,0,0,0,0,0,0,0
36472,data/openmic/audio/135/135580_253440.ogg,0,0,0,1,0,0,0,0,0,0,0
913,data/openmic/audio/004/004099_99840.ogg,0,0,0,0,0,0,0,0,1,0,0
34259,data/openmic/audio/127/127828_115200.ogg,0,0,0,0,0,0,1,0,0,0,0
24723,data/openmic/audio/089/089974_192000.ogg,0,0,0,0,0,0,0,0,1,0,0
8442,data/openmic/audio/032/032891_103680.ogg,0,1,0,0,0,0,0,0,0,0,0
197,data/openmic/audio/000/000706_215040.ogg,0,0,0,0,0,0,0,0,0,0,1
40758,data/openmic/audio/151/151893_23040.ogg,0,0,0,0,1,0,0,0,0,0,0
4462,data/openmic/audio/017/017439_7680.ogg,0,0,0,0,0,0,0,1,0,0,0
35768,data/openmic/audio/132/132950_203520.ogg,0,0,1,0,0,0,0,0,0,0,0
14463,data/openmic/audio/053/053823_19200.ogg,0,0,0,0,0,0,1,0,0,0,0
33140,data/openmic/audio/123/123774_115200.ogg,0,0,0,0,0,0,0,0,0,0,1
32132,data/openmic/audio/120/120221_115200.ogg,0,0,0,0,0,0,0,0,0,1,0
7899,data/openmic/audio/031/031159_480000.ogg,0,0,0,0,0,0,0,0,1,0,0
36980,data/openmic/audio/137/137740_57600.ogg,0,0,0,0,0,0,0,0,0,0,1
31292,data/openmic/audio/117/117616_149760.ogg,0,0,0,0,0,0,1,0,0,0,0
27321,data/openmic/audio/104/104119_138240.ogg,0,0,0,0,0,0,0,0,0,1,0
34151,data/openmic/audio/127/127406_96000.ogg,0,0,0,0,0,0,0,0,1,0,0
6925,data/openmic/audio/027/027373_817920.ogg,0,0,0,0,0,0,0,1,0,0,0
22652,data/openmic/audio/081/081971_184320.ogg,0,0,0,0,0,0,0,0,1,0,0
1380,data/openmic/audio/006/006381_195840.ogg,0,0,0,0,0,0,0,0,1,0,0
7613,data/openmic/audio/029/029906_84480.ogg,0,0,0,0,0,0,0,0,1,0,0
683,data/openmic/audio/003/003679_311040.ogg,0,0,0,0,1,0,0,0,0,0,0
11769,data/openmic/audio/044/044823_96000.ogg,0,0,0,0,0,0,0,1,0,0,0
19141,data/openmic/audio/067/067042_15360.ogg,0,0,0,0,0,0,0,1,0,0,0
20549,data/openmic/audio/072/072024_92160.ogg,0,0,0,0,0,0,1,0,0,0,0
4402,data/openmic/audio/017/017217_30720.ogg,0,0,0,0,0,0,0,0,0,1,0
15999,data/openmic/audio/058/058773_111360.ogg,0,0,0,0,0,1,0,0,0,0,0
4768,data/openmic/audio/018/018452_11520.ogg,0,1,0,0,0,0,0,0,0,0,0
2998,data/openmic/audio/012/012558_23040.ogg,0,0,0,0,0,1,0,0,0,0,0
8988,data/openmic/audio/035/035147_602880.ogg,0,0,0,0,0,0,0,0,0,0,1
40644,data/openmic/audio/151/151519_7680.ogg,0,0,0,0,1,0,0,0,0,0,0
37278,data/openmic/audio/138/138956_119040.ogg,0,0,0,0,0,0,0,1,0,0,0
18029,data/openmic/audio/063/063803_19200.ogg,0,0,0,0,0,0,1,0,0,0,0
23780,data/openmic/audio/085/085869_126720.ogg,0,0,0,0,0,0,0,0,0,0,1
5496,data/openmic/audio/021/021533_96000.ogg,1,0,0,0,0,0,0,0,0,0,0
1559,data/openmic/audio/007/007124_280320.ogg,0,0,0,1,0,0,0,0,0,0,0
1138,data/openmic/audio/004/004797_11520.ogg,0,0,0,0,1,0,0,0,0,0,0
9264,data/openmic/audio/035/035969_7680.ogg,0,0,0,0,1,0,0,0,0,0,0
24704,data/openmic/audio/089/089949_76800.ogg,0,1,0,0,0,0,0,0,0,0,0
1273,data/openmic/audio/005/005375_69120.ogg,1,0,0,0,0,0,0,0,0,0,0
6398,data/openmic/audio/024/024975_11520.ogg,0,0,0,0,0,0,0,0,1,0,0
22495,data/openmic/audio/081/081453_57600.ogg,0,0,0,0,0,0,1,0,0,0,0
41240,data/openmic/audio/154/154395_103680.ogg,0,0,0,0,0,0,0,1,0,0,0
34673,data/openmic/audio/129/129074_23040.ogg,0,0,0,0,0,0,0,0,1,0,0
23460,data/openmic/audio/084/084888_0.ogg,0,0,0,0,0,0,0,0,0,1,0
21504,data/openmic/audio/075/075819_7680.ogg,0,0,0,0,0,0,1,0,0,0,0
18845,data/openmic/audio/066/066049_23040.ogg,0,0,0,1,0,0,0,0,0,0,0
20963,data/openmic/audio/073/073543_741120.ogg,0,0,0,0,0,0,0,1,0,0,0
26489,data/openmic/audio/098/098279_192000.ogg,0,0,0,1,0,0,0,0,0,0,0
30240,data/openmic/audio/113/113459_172800.ogg,0,0,0,0,0,0,0,1,0,0,0
106,data/openmic/audio/000/000438_245760.ogg,0,0,0,0,0,0,0,0,0,0,1
16681,data/openmic/audio/059/059671_11520.ogg,0,0,0,0,0,0,0,0,0,0,1
17228,data/openmic/audio/060/060928_99840.ogg,0,0,0,0,0,0,0,0,0,0,1
24770,data/openmic/audio/090/090456_161280.ogg,0,0,0,0,0,0,0,0,0,1,0
19079,data/openmic/audio/066/066865_34560.ogg,0,0,0,0,0,0,0,0,1,0,0
13054,data/openmic/audio/049/049123_284160.ogg,0,0,0,0,0,0,0,1,0,0,0
16098,data/openmic/audio/058/058837_61440.ogg,0,0,0,0,0,1,0,0,0,0,0
24225,data/openmic/audio/087/087098_107520.ogg,1,0,0,0,0,0,0,0,0,0,0
6624,data/openmic/audio/026/026224_299520.ogg,1,0,0,0,0,0,0,0,0,0,0
12402,data/openmic/audio/047/047377_7680.ogg,0,0,0,0,0,0,1,0,0,0,0
19590,data/openmic/audio/068/068807_349440.ogg,1,0,0,0,0,0,0,0,0,0,0
33884,data/openmic/audio/126/126415_126720.ogg,0,0,0,0,0,0,0,1,0,0,0
22835,data/openmic/audio/082/082619_119040.ogg,1,0,0,0,0,0,0,0,0,0,0
22604,data/openmic/audio/081/081813_3840.ogg,0,0,1,0,0,0,0,0,0,0,0
23793,data/openmic/audio/085/085885_199680.ogg,0,0,0,0,0,0,0,1,0,0,0
10113,data/openmic/audio/039/039311_15360.ogg,0,0,0,0,0,0,0,0,1,0,0
19934,data/openmic/audio/070/070067_142080.ogg,0,0,0,0,0,0,1,0,0,0,0
21845,data/openmic/audio/078/078077_30720.ogg,1,0,0,0,0,0,0,0,0,0,0
29944,data/openmic/audio/112/112588_65280.ogg,0,0,0,0,0,0,1,0,0,0,0
37027,data/openmic/audio/137/137964_122880.ogg,0,0,0,0,0,0,1,0,0,0,0
4805,data/openmic/audio/018/018693_107520.ogg,0,0,0,0,0,0,0,0,0,1,0
2724,data/openmic/audio/011/011595_122880.ogg,0,0,0,0,0,0,0,0,0,0,1
31089,data/openmic/audio/116/116528_46080.ogg,0,0,0,1,0,0,0,0,0,0,0
12396,data/openmic/audio/047/047364_19200.ogg,0,0,0,0,0,0,0,0,1,0,0
36303,data/openmic/audio/134/134932_149760.ogg,0,1,0,0,0,0,0,0,0,0,0
8161,data/openmic/audio/032/032012_314880.ogg,0,0,0,0,0,0,1,0,0,0,0
39616,data/openmic/audio/147/147307_65280.ogg,0,0,0,0,0,0,0,0,0,0,1
31744,data/openmic/audio/118/118955_96000.ogg,0,0,0,0,0,0,1,0,0,0,0
5513,data/openmic/audio/021/021601_34560.ogg,0,0,0,0,0,0,1,0,0,0,0
20945,data/openmic/audio/073/073523_7680.ogg,0,0,1,0,0,0,0,0,0,0,0
14277,data/openmic/audio/053/053148_318720.ogg,0,0,1,0,0,0,0,0,0,0,0
10326,data/openmic/audio/040/040040_249600.ogg,0,0,0,0,0,0,0,0,0,0,1
2258,data/openmic/audio/010/010433_3840.ogg,0,0,0,0,1,0,0,0,0,0,0
25614,data/openmic/audio/094/094273_88320.ogg,0,0,0,0,0,0,0,0,1,0,0
11791,data/openmic/audio/044/044922_241920.ogg,0,0,0,0,0,0,0,0,0,0,1
4050,data/openmic/audio/015/015765_1685760.ogg,0,0,0,0,0,0,1,0,0,0,0
37032,data/openmic/audio/137/137969_80640.ogg,0,0,0,0,0,0,1,0,0,0,0
23488,data/openmic/audio/084/084991_138240.ogg,0,0,0,0,0,0,0,0,0,0,1
21307,data/openmic/audio/075/075191_238080.ogg,0,0,0,0,0,0,0,0,0,0,1
9524,data/openmic/audio/036/036776_1436160.ogg,0,0,1,0,0,0,0,0,0,0,0
26060,data/openmic/audio/096/096491_96000.ogg,0,1,0,0,0,0,0,0,0,0,0
25886,data/openmic/audio/095/095527_180480.ogg,0,0,0,0,0,0,0,0,0,0,1
3209,data/openmic/audio/013/013054_238080.ogg,0,0,0,0,0,0,0,0,1,0,0
24738,data/openmic/audio/090/090004_234240.ogg,0,0,0,0,0,0,0,1,0,0,0
9259,data/openmic/audio/035/035947_34560.ogg,0,0,0,0,0,0,0,0,0,0,1
2614,data/openmic/audio/011/011414_15360.ogg,0,0,0,0,1,0,0,0,0,0,0
31551,data/openmic/audio/118/118510_26880.ogg,0,0,1,0,0,0,0,0,0,0,0
25866,data/openmic/audio/095/095454_230400.ogg,0,0,0,0,0,0,1,0,0,0,0
28738,data/openmic/audio/108/108677_326400.ogg,0,0,0,0,0,1,0,0,0,0,0
11036,data/openmic/audio/042/042243_3840.ogg,0,0,0,0,0,0,0,0,1,0,0
8399,data/openmic/audio/032/032783_103680.ogg,0,0,0,0,0,1,0,0,0,0,0
17798,data/openmic/audio/062/062929_111360.ogg,0,0,0,0,0,0,0,0,0,1,0
20094,data/openmic/audio/070/070481_176640.ogg,0,0,0,0,0,0,0,1,0,0,0
8954,data/openmic/audio/034/034993_1367040.ogg,1,0,0,0,0,0,0,0,0,0,0
35945,data/openmic/audio/133/133718_134400.ogg,0,0,0,0,0,0,1,0,0,0,0
33007,data/openmic/audio/123/123208_49920.ogg,0,0,0,0,0,0,0,0,0,0,1
27845,data/openmic/audio/106/106225_207360.ogg,0,0,0,0,0,0,0,0,1,0,0
40959,data/openmic/audio/152/152703_138240.ogg,0,0,0,0,0,0,0,0,1,0,0
35503,data/openmic/audio/132/132031_172800.ogg,0,0,0,0,0,0,0,0,0,0,1
20296,data/openmic/audio/071/071172_195840.ogg,1,0,0,0,0,0,0,0,0,0,0
12167,data/openmic/audio/046/046643_902400.ogg,0,0,1,0,0,0,0,0,0,0,0
29594,data/openmic/audio/111/111720_42240.ogg,1,0,0,0,0,0,0,0,0,0,0
35395,data/openmic/audio/131/131663_168960.ogg,0,0,0,0,0,0,1,0,0,0,0
36344,data/openmic/audio/134/134982_153600.ogg,0,0,0,0,0,0,0,0,0,1,0
15124,data/openmic/audio/056/056127_111360.ogg,0,0,1,0,0,0,0,0,0,0,0
40341,data/openmic/audio/150/150147_11520.ogg,0,0,0,0,0,0,0,1,0,0,0
5276,data/openmic/audio/020/020463_157440.ogg,0,1,0,0,0,0,0,0,0,0,0
2547,data/openmic/audio/011/011325_138240.ogg,0,0,0,0,0,0,1,0,0,0,0
25523,data/openmic/audio/093/093935_92160.ogg,0,0,0,0,0,1,0,0,0,0,0
3313,data/openmic/audio/013/013179_1105920.ogg,0,0,1,0,0,0,0,0,0,0,0
36148,data/openmic/audio/134/134352_34560.ogg,0,0,1,0,0,0,0,0,0,0,0
14758,data/openmic/audio/054/054558_80640.ogg,0,0,0,0,0,0,1,0,0,0,0
5485,data/openmic/audio/021/021527_3840.ogg,0,0,0,0,0,0,0,0,0,1,0
33698,data/openmic/audio/125/125640_280320.ogg,0,0,0,0,0,0,0,0,0,1,0
29056,data/openmic/audio/109/109989_49920.ogg,0,0,1,0,0,0,0,0,0,0,0
3354,data/openmic/audio/013/013349_42240.ogg,0,0,0,0,0,0,0,0,1,0,0
38594,data/openmic/audio/143/143857_65280.ogg,0,0,0,0,0,1,0,0,0,0,0
28482,data/openmic/audio/107/107731_453120.ogg,0,0,0,0,0,0,0,0,0,1,0
14343,data/openmic/audio/053/053293_322560.ogg,1,0,0,0,0,0,0,0,0,0,0
3419,data/openmic/audio/013/013554_184320.ogg,0,0,0,0,0,0,0,1,0,0,0
1503,data/openmic/audio/006/006787_153600.ogg,0,0,0,0,0,0,0,0,0,1,0
